"p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
1.87701731195008e-09,-0.270713273067849,0.014,0.127,4.60845290429985e-05
1.89302543202631e-09,-0.401133162434173,0.044,0.236,4.647756040711e-05
1.90861384906588e-09,-0.433080835949675,0.064,0.291,4.68602872222655e-05
1.90928569335342e-09,-0.399363931805865,0.034,0.2,4.68767823432131e-05
1.96469086729813e-09,-0.402200825326676,0.034,0.2,4.82370901739036e-05
2.05974154574687e-09,-0.341629615215093,0.051,0.255,5.05707744311771e-05
2.12719980919337e-09,-0.562651913615883,0.122,0.436,5.22270097153157e-05
2.14865549397395e-09,-0.550029846034414,0.046,0.236,5.27537896880485e-05
2.17414184616094e-09,-0.477060029288443,0.17,0.545,5.33795306069433e-05
2.18902355103701e-09,-0.223870077622947,0.137,0.491,5.37449062250606e-05
2.19944290539948e-09,-0.502756417263239,0.07,0.309,5.40007222133681e-05
2.22794751945905e-09,-0.574408792397669,0.131,0.455,5.47005674977587e-05
2.28664739083611e-09,-0.675829635093067,0.086,0.345,5.61417667398081e-05
2.30951405462045e-09,-0.543974132158675,0.04,0.218,5.67031890690412e-05
2.37461601546221e-09,-0.453356709935185,0.09,0.364,5.83015724116283e-05
2.43077452181432e-09,-0.50098424630719,0.029,0.182,5.96803760595851e-05
2.43816510919626e-09,-0.419009250921179,0.077,0.327,5.98618297609865e-05
2.44223898737554e-09,-0.546676811535057,0.034,0.2,5.99618516180442e-05
2.64145342060364e-09,-0.353306475915605,0.057,0.273,6.48529643826605e-05
2.66520521719475e-09,-0.372045865136027,0.057,0.273,6.54361184925654e-05
2.67978068791725e-09,-0.258289412410254,0.051,0.255,6.57939754497444e-05
2.72864936531467e-09,-0.388623712179808,0.029,0.182,6.69937992172057e-05
2.76666067413413e-09,-0.56134167930291,0.093,0.364,6.79270528713411e-05
2.78663753173908e-09,-0.259465775244348,0.103,0.4,6.8417524679258e-05
2.85983345467394e-09,-0.433702511209318,0.019,0.145,7.02146309791546e-05
2.8705926482176e-09,-0.316039690504537,0.045,0.236,7.04787906990386e-05
2.87867971669046e-09,-0.377228769335008,0.099,0.382,7.06773444041842e-05
2.97391325165556e-09,-0.415428234303703,0.034,0.2,7.30155181546472e-05
2.99638476730316e-09,-0.403084720799036,0.011,0.109,7.35672388068271e-05
3.10325104315390e-09,-0.421979276074903,0.12,0.436,7.61910196115144e-05
3.16676914329013e-09,-0.334734798063212,0.011,0.109,7.77505160060593e-05
3.22623837600611e-09,-0.51210454315428,0.065,0.291,7.92106046077021e-05
3.25701097966637e-09,-0.580603479246465,0.079,0.327,7.99661335727687e-05
3.28123756598441e-09,-0.519028908685774,0.2,0.6,8.05609447200492e-05
3.37749077992958e-09,-0.326475146945056,0.011,0.109,8.29241536288311e-05
3.42457402002815e-09,-0.3363360610179,0.024,0.164,8.40801413397311e-05
3.48658031033303e-09,-0.666425118162474,0.081,0.327,8.56025197792967e-05
3.60474945392737e-09,-0.517801186128927,0.14,0.473,8.85038085928248e-05
3.63108588334347e-09,-0.429566480221507,0.052,0.255,8.91504206078489e-05
3.67358999540836e-09,-0.317259021910208,0.077,0.327,9.0193981567266e-05
3.7163157813017e-09,-0.478905187264455,0.052,0.255,9.12429850625193e-05
3.73241510437699e-09,-0.6271627494202,0.15,0.491,9.16382556426638e-05
3.85098820954535e-09,-0.372380519449418,0.135,0.473,9.45494625207574e-05
3.85305940888739e-09,-0.457598516607262,0.222,0.655,9.46003146070033e-05
4.03366971053698e-09,-0.654519361238342,0.088,0.345,9.90346587331039e-05
4.12102986810761e-09,-0.510595449101722,0.066,0.291,0.000101179525321778
4.19064238654185e-09,-0.336732265833403,0.015,0.127,0.000102888651874375
4.29216441827785e-09,-0.323013796924996,0.015,0.127,0.000105381220797558
4.34934228108316e-09,-0.460494438121653,0.04,0.218,0.000106785051685154
4.35549167413619e-09,-0.542719659588052,0.041,0.218,0.000106936031583392
4.38083986245676e-09,-0.52759489647896,0.188,0.582,0.000107558380303038
4.3901575436118e-09,-0.478446843841884,0.192,0.582,0.000107787148010757
4.39290613191627e-09,-0.432742988331091,0.035,0.2,0.000107854631350808
4.3960784964994e-09,-0.356719295250266,0.015,0.127,0.000107932519246053
4.46786247367334e-09,-0.32896416352068,0.153,0.509,0.000109694959453628
4.58869917549609e-09,-0.592085140176695,0.124,0.436,0.00011266174215678
4.70373832806753e-09,-0.57732412486639,0.041,0.218,0.000115486183430714
4.73704563539398e-09,-0.54652001143458,0.094,0.364,0.000116303944440193
4.79152853021559e-09,-0.506260462815639,0.047,0.236,0.000117641608473853
4.85049675647896e-09,-0.491353110505097,0.041,0.218,0.000119089396365071
4.8580766445358e-09,-0.574378408541868,0.124,0.436,0.000119275497776643
4.89109223097311e-09,-0.629767485899966,0.183,0.564,0.000120086096454852
4.90409012575492e-09,-0.384875571082097,0.035,0.2,0.000120405220767535
4.99726225373202e-09,-0.128843754344775,0.001,0.036,0.000122692782853629
4.99726225373202e-09,-0.195951938482116,0.001,0.036,0.000122692782853629
5.12110014020995e-09,-0.365983732469269,0.001,0.036,0.000125733250642435
5.12110014020995e-09,-0.145791566922182,0.001,0.036,0.000125733250642435
5.24792192487704e-09,-0.108282354254687,0.001,0.036,0.000128846979099581
5.24792192487704e-09,-0.0641646467969977,0.001,0.036,0.000128846979099581
5.24792192487704e-09,-0.187559450483435,0.001,0.036,0.000128846979099581
5.24792192487704e-09,-0.191000784348586,0.001,0.036,0.000128846979099581
5.24792192487704e-09,-0.16507318676848,0.001,0.036,0.000128846979099581
5.24792192487704e-09,-0.173151502661748,0.001,0.036,0.000128846979099581
5.24792192487704e-09,-0.168834050288776,0.001,0.036,0.000128846979099581
5.24792192487704e-09,-0.16643275948002,0.001,0.036,0.000128846979099581
5.24792192487704e-09,-0.214439975535784,0.001,0.036,0.000128846979099581
5.24792192487704e-09,-0.193783507348334,0.001,0.036,0.000128846979099581
5.24792192487704e-09,-0.17796495262027,0.001,0.036,0.000128846979099581
5.24792192487704e-09,-0.124718622539976,0.001,0.036,0.000128846979099581
5.24792192487704e-09,-0.172583844391786,0.001,0.036,0.000128846979099581
5.24792192487704e-09,-0.153503461274848,0.001,0.036,0.000128846979099581
5.24792192487704e-09,-0.183562623039815,0.001,0.036,0.000128846979099581
5.24792192487704e-09,-0.164884108293225,0.001,0.036,0.000128846979099581
5.24792192487704e-09,-0.11946134333946,0.001,0.036,0.000128846979099581
5.24792192487704e-09,-0.11255229865042,0.001,0.036,0.000128846979099581
5.24792192487704e-09,-0.203611422036058,0.001,0.036,0.000128846979099581
5.24792192487704e-09,-0.210759917400034,0.001,0.036,0.000128846979099581
5.24792192487704e-09,-0.143890557194804,0.001,0.036,0.000128846979099581
5.24792192487704e-09,-0.176566019056076,0.001,0.036,0.000128846979099581
5.24792192487704e-09,-0.197949784597894,0.001,0.036,0.000128846979099581
5.26337701717517e-09,-0.560817257135165,0.066,0.291,0.000129226432525685
5.30647870483494e-09,-0.410942550257109,0.053,0.255,0.000130284665161108
5.32809734389374e-09,-0.386607027192006,0.053,0.255,0.000130815445987279
5.42586712435522e-09,-0.513703531588273,0.053,0.255,0.000133215889637169
5.45173547860345e-09,-0.687640544880448,0.113,0.4,0.000133851009470672
5.58171466223309e-09,-0.372160603700359,0.073,0.309,0.000137042258387147
5.60118021412864e-09,-0.475857024153698,0.053,0.255,0.000137520176617286
5.66197856491175e-09,-0.612295210582757,0.137,0.455,0.000139012897725713
5.70907670898478e-09,-0.446431710109122,0.073,0.309,0.000140169251358994
6.00445877202285e-09,-0.556538026030887,0.142,0.473,0.000147421471770705
6.13413408616293e-09,-0.345072208036455,0.02,0.145,0.000150605260083472
6.26493789660457e-09,-0.422828483809865,0.06,0.273,0.000153816755237435
6.38798356402538e-09,-0.350820793600589,0.025,0.164,0.000156837772463951
6.40913784684833e-09,-0.390392154012247,0.036,0.2,0.00015735715241582
6.4101684509817e-09,-0.370953766751935,0.093,0.364,0.000157382455808503
6.54325976750959e-09,-0.428695696430128,0.047,0.236,0.000160650113811896
6.56462275419195e-09,-0.337518006150805,0.085,0.345,0.000161174617860921
6.61154101557200e-09,-0.498024310732223,0.126,0.436,0.000162326555014324
6.71980399110424e-09,-0.619876601669792,0.121,0.418,0.000164984627589591
6.7660119242729e-09,-0.280488904382669,0.02,0.145,0.000166119124764748
6.77854260791578e-09,-0.535146071485857,0.075,0.309,0.000166426778109548
6.84710679501885e-09,-0.52936302196347,0.054,0.255,0.000168110166031303
6.87484852296226e-09,-0.364388576433681,0.03,0.182,0.000168791280935769
7.52765402699135e-09,-0.331055453278857,0.086,0.345,0.000184818961670692
7.67731604293057e-09,-0.398360664133689,0.03,0.182,0.000188493463486031
7.77741292203346e-09,-0.468891655641389,0.134,0.455,0.000190951042061766
7.90162397290779e-09,-0.606801993268367,0.055,0.255,0.000194000671782832
7.90319387247428e-09,-0.419926935917228,0.03,0.182,0.000194039215956989
8.35966432937274e-09,-0.333039688679991,0.202,0.618,0.000205246478614759
8.39618517014133e-09,-0.491169861292827,0.036,0.2,0.00020614313829731
8.50242171914413e-09,-0.389392914505331,0.081,0.327,0.000208751458048427
8.55264331405905e-09,-0.375392952773723,0.048,0.236,0.000209984498646778
8.57897322800314e-09,-0.34591550413953,0.012,0.109,0.000210630950693933
8.62237603992284e-09,-0.586609754970068,0.12,0.418,0.000211696576532185
8.75226845174926e-09,-0.357547278015314,0.141,0.473,0.000214885695027348
8.81554148243122e-09,-0.328986350143996,0.094,0.364,0.000216439174476651
9.12176204429611e-09,-0.308844333124467,0.012,0.109,0.000223957501711558
9.32638489571481e-09,-0.518146586730101,0.081,0.327,0.00022898140195959
9.35234620465946e-09,-0.455213909573352,0.118,0.418,0.000229618804016799
9.4467653543965e-09,-0.311801116293133,0.012,0.109,0.000231936982981143
9.46830202966781e-09,-0.372562539092439,0.181,0.564,0.000232465751432404
9.56424618801388e-09,-0.377802025008887,0.088,0.345,0.000234821372408117
9.59408788809119e-09,-0.436740703332514,0.104,0.382,0.000235554045828415
9.61346063982228e-09,-0.330937010691294,0.012,0.109,0.000236029685628917
9.65561483704518e-09,-0.401762316552791,0.081,0.327,0.000237064655479133
9.67541780513417e-09,-0.510578356320511,0.097,0.364,0.000237550857951654
9.72659496567953e-09,-0.375082795352482,0.016,0.127,0.000238807359597364
9.78301373886312e-09,-0.322121107769281,0.012,0.109,0.000240192553316567
9.80148949698856e-09,-0.27108861601005,0.016,0.127,0.000240646170130063
1.00012937981354e-08,-0.495794244055625,0.068,0.291,0.000245551765331819
1.0130884061239e-08,-0.299447564036554,0.012,0.109,0.000248733465471539
1.02723567435854e-08,-0.457385160972493,0.095,0.364,0.000252206902768509
1.03635724734842e-08,-0.354617719124853,0.025,0.164,0.000254446431368984
1.04077313220263e-08,-0.476062978559304,0.049,0.236,0.000255530619418389
1.06089769549589e-08,-0.396826022355662,0.036,0.2,0.000260471602198151
1.06994689282817e-08,-0.517475913430785,0.055,0.255,0.000262693361127172
1.0720386794194e-08,-0.667793247966525,0.091,0.345,0.000263206936571051
1.07219932737918e-08,-0.399770638396249,0.036,0.2,0.000263246378858136
1.07427482402175e-08,-0.606072796645654,0.107,0.382,0.000263755954793819
1.10103698944083e-08,-1.15690114569327,0.153,0.455,0.000270326601647512
1.10556052226299e-08,-0.404204809804077,0.142,0.473,0.00027143721942601
1.11808515426917e-08,-0.568796420348941,0.138,0.455,0.000274512267076167
1.13003879547988e-08,-0.649679103496997,0.337,0.818,0.000277447125066221
1.13414418052868e-08,-0.470735126427978,0.083,0.327,0.000278455079203401
1.14648948023136e-08,-0.435387759963247,0.062,0.273,0.000281486097186404
1.19997105873223e-08,-0.612657306860527,0.146,0.473,0.000294616894339937
1.23228607186049e-08,-0.50863502102725,0.062,0.273,0.000302550876363187
1.24383024234112e-08,-0.488238249190425,0.037,0.2,0.000305385201099592
1.2711318795602e-08,-0.263403327173037,0.021,0.145,0.00031208829906962
1.31160806169438e-08,-0.630661009793685,0.251,0.673,0.000322026011307204
1.32146560898154e-08,-0.290168431582108,0.081,0.327,0.000324446236317147
1.33487235869296e-08,-0.357952962142365,0.042,0.218,0.000327737861506295
1.34290792118829e-08,-0.600128638306152,0.101,0.364,0.000329710752810149
1.38313028559666e-08,-0.58750656717954,0.098,0.364,0.000339586147719693
1.39380477816949e-08,-0.647363764332745,0.118,0.4,0.000342206949136173
1.39457329697196e-08,-0.284646176517523,0.008,0.091,0.000342395635872555
1.39506261789347e-08,-0.463509483904574,0.049,0.236,0.000342515773945204
1.40864915894096e-08,-0.396067428280477,0.008,0.091,0.000345851541503185
1.41316360962214e-08,-0.572934420889221,0.062,0.273,0.000346959929434427
1.4228629963867e-08,-0.266890075375899,0.008,0.091,0.000349341322872862
1.43721611933672e-08,-0.291711371111287,0.008,0.091,0.000352865301619551
1.45170984982808e-08,-0.219097845321052,0.008,0.091,0.000356423802329791
1.46634552201321e-08,-0.20666289902432,0.008,0.091,0.000360017152564684
1.49411840755727e-08,-0.400548298035261,0.09,0.345,0.00036683595142346
1.53378706105339e-08,-0.601599610065155,0.092,0.345,0.00037657539922983
1.53396865962777e-08,-0.540346372674786,0.063,0.273,0.000376619985311809
1.63314596898235e-08,-0.443212825934397,0.062,0.273,0.000400969998304546
1.63550549093033e-08,-0.47258432672398,0.091,0.345,0.000401549308133216
1.63873773875106e-08,-0.686848704444806,0.021,0.145,0.00040234288961816
1.65120420241168e-08,-0.478724846041771,0.207,0.6,0.000405403655776117
1.68247753958847e-08,-0.709915183355606,0.313,0.764,0.000413081885519761
1.68344348865952e-08,-0.481624386613513,0.276,0.745,0.000413319045335686
1.70188137841742e-08,-0.398236160156121,0.062,0.273,0.000417845916029045
1.71690729056146e-08,-0.664091101791373,0.158,0.491,0.00042153507797865
1.72304421652173e-08,-0.200558947485845,0.062,0.273,0.000423041816040416
1.73667943688245e-08,-0.480374870525438,0.055,0.255,0.000426389535343379
1.78636023426628e-08,-0.351834061691639,0.049,0.236,0.000438587164717057
1.80041209563452e-08,-0.280792536712093,0.037,0.2,0.000442037177720187
1.85367156912621e-08,-0.389863333811603,0.265,0.727,0.000455113443651868
1.86794708246567e-08,-0.501968158248856,0.114,0.4,0.000458618367686972
1.87368024674641e-08,-0.317995855464579,0.031,0.182,0.000460025974181179
1.90591288376976e-08,-0.345574664972081,0.037,0.2,0.000467939731223151
1.91258822603816e-08,-0.293756905010594,0.016,0.127,0.00046957866125689
1.94111804125472e-08,-0.362776097706628,0.016,0.127,0.000476583301488858
2.02345159240401e-08,-0.664231066779468,0.087,0.327,0.000496797834967032
2.03293347718204e-08,-0.809181868519947,0.373,0.8,0.000499125827317735
2.08021301052415e-08,-0.372732338647004,0.021,0.145,0.000510733898343889
2.08628250631029e-08,-0.451972012647115,0.012,0.109,0.000512224080949302
2.09399342419179e-08,-0.431131983238662,0.021,0.145,0.000514117265507569
2.10557182790391e-08,-0.272501989572252,0.016,0.127,0.000516959995186968
2.12117572667966e-08,-0.335033399789135,0.016,0.127,0.00052079106441439
2.12414173848853e-08,-0.478931349599868,0.091,0.345,0.000521519279633704
2.12884673646049e-08,-0.510438606954942,0.159,0.491,0.000522674450735778
2.14414434891607e-08,-0.498513657810118,0.182,0.545,0.000526430320545873
2.23070789636674e-08,-0.430567799603694,0.012,0.109,0.000547683402715962
2.2683037424911e-08,-0.402845095352876,0.012,0.109,0.000556913934856414
2.29647833131782e-08,-0.370895433127072,0.021,0.145,0.000563831359905152
2.30651433068949e-08,-0.285957520679791,0.012,0.109,0.000566295398470885
2.32585318634168e-08,-0.267009422908919,0.012,0.109,0.000571043474310609
2.32691344419668e-08,-0.352665910737819,0.021,0.145,0.000571303788819169
2.33388642931822e-08,-0.383298136330859,0.062,0.273,0.000573015796126208
2.41102847268031e-08,-0.428102336919485,0.181,0.545,0.00059195571061247
2.42511450372271e-08,-0.386226075504472,0.084,0.327,0.000595414112953999
2.45266241257311e-08,-0.689755199255676,0.044,0.218,0.00060217767553495
2.45905682529782e-08,-0.450589974404299,0.31,0.818,0.00060374763174712
2.48633366634821e-08,-0.238829596453535,0.012,0.109,0.000610444641761812
2.49469523794586e-08,-0.354378437895258,0.146,0.473,0.000612497574820468
2.51999087932989e-08,-0.395383843389802,0.083,0.327,0.000618708160693075
2.54924254598062e-08,-0.25232855078613,0.012,0.109,0.000625890029889161
2.57981441582753e-08,-0.677407902897772,0.153,0.473,0.000633396035373975
2.59431399554735e-08,-0.752298250967936,0.198,0.545,0.000636955972186785
2.64435033633773e-08,-0.438587985849609,0.038,0.2,0.000649240894577639
2.78417533280743e-08,-0.192402226884819,0.003,0.055,0.00068357072771088
2.78417533280743e-08,-0.191748609806731,0.003,0.055,0.00068357072771088
2.82706346665348e-08,-0.205147019187012,0.003,0.055,0.000694100622332762
2.83383028817209e-08,-0.358958747602784,0.057,0.255,0.000695762012352012
2.88012555808699e-08,-0.512742155726949,0.044,0.218,0.000707128427021517
2.88543218188663e-08,-0.36365088289164,0.179,0.545,0.000708431309296805
2.91477121308148e-08,-0.225942986797841,0.003,0.055,0.000715634628235766
2.91477121308148e-08,-0.235190989123261,0.003,0.055,0.000715634628235766
2.91477121308148e-08,-0.196023782604098,0.003,0.055,0.000715634628235766
2.91477121308148e-08,-0.101082278257216,0.003,0.055,0.000715634628235766
2.91477121308148e-08,-0.234231176004773,0.003,0.055,0.000715634628235766
2.91477121308148e-08,-0.16378705845931,0.003,0.055,0.000715634628235766
2.91477121308148e-08,-0.221185588436482,0.003,0.055,0.000715634628235766
2.91477121308148e-08,-0.134619960281693,0.003,0.055,0.000715634628235766
2.97270267843928e-08,-0.40133116921379,0.038,0.2,0.000729857961610411
3.0382584144448e-08,-0.480287570461722,0.057,0.255,0.000745953205914486
3.10359557382692e-08,-0.413158004148933,0.027,0.164,0.000761994785285986
3.11235713769457e-08,-0.581759260184437,0.087,0.327,0.000764145924446772
3.14319150070736e-08,-0.445267459553504,0.176,0.527,0.000771716377253671
3.15888007415557e-08,-0.468795293050508,0.118,0.4,0.000775568235806676
3.21841338661669e-08,-0.512885092301791,0.158,0.491,0.000790184854682129
3.23783936949853e-08,-0.439185471236096,0.038,0.2,0.00079495432199928
3.24768653308489e-08,-0.333651292209128,0.032,0.182,0.000797371997603001
3.25413022672937e-08,-0.432709113373623,0.038,0.2,0.000798954053266595
3.36441589947084e-08,-0.480031961479316,0.109,0.382,0.00082603139163808
3.4551656684606e-08,-0.355945972898143,0.057,0.255,0.000848312274920448
3.53987991353055e-08,-0.329057202044423,0.064,0.273,0.000869111316370022
3.5732912104151e-08,-0.374140023338294,0.092,0.345,0.000877314457981116
3.58575548339026e-08,-0.402238598838126,0.005,0.073,0.000880374686281976
3.63653317070021e-08,-0.731330310527318,0.059,0.255,0.000892841624070317
3.64672004322123e-08,-0.733425863302278,0.411,0.855,0.000895342705011677
3.666660806485e-08,-0.491093916466563,0.079,0.309,0.000900238561208197
3.68204724512411e-08,-0.332097427469686,0.022,0.145,0.00090401623962287
3.70672460054979e-08,-0.414961528070272,0.038,0.2,0.000910075023926984
3.79986243944441e-08,-0.282736019824975,0.005,0.073,0.000932942226132393
3.85637423435879e-08,-0.422422277334744,0.3,0.782,0.00094681700201977
3.87717674923074e-08,-0.388966686458547,0.038,0.2,0.00095192443547113
3.9011626072158e-08,-0.336177799408311,0.017,0.127,0.000957813443323623
3.90484771146884e-08,-0.575393602420339,0.102,0.364,0.000958718210119829
3.91386669490479e-08,-0.325460437707742,0.085,0.327,0.000960932550933025
3.9342236212917e-08,-0.322165436016847,0.005,0.073,0.000965930583499538
3.9342236212917e-08,-0.308263573101892,0.005,0.073,0.000965930583499538
3.97211260164381e-08,-0.622859302147658,0.138,0.436,0.000975233085955588
3.98002596006814e-08,-0.254519869700605,0.005,0.073,0.000977175973715929
4.02843978312857e-08,-0.402590166447568,0.064,0.273,0.000989062535553727
4.05559385955132e-08,-0.450056643708194,0.051,0.236,0.000995729404397041
4.21169380588885e-08,-0.313710272037827,0.022,0.145,0.00103405506322183
4.29677349199789e-08,-0.421831587645905,0.033,0.182,0.00105494382775532
